Month,Store,Item,City,Average Age,Percent Male,Competition,Daily Revenue,Marketing Campaign,Reg Price,Discount,Price,Quantity,Cost,Profit,Profit Linear,Profit Log,Outlier
September,Boston 2,Cables,Boston,52,0.507481666,Low,26820,Regional,20,0,20,1341,10,13410,64.862219,7.638725945,FALSE
September,Boston 1,Cables,Boston,32,0.55,Low,25500,Friends & Family,20,0,20,1275,10,12750,64.62291516,7.598160708,FALSE
September,New York 4,Cameras,New York,35,0.482493258,Low,199440,Regional,300,0.2,240,831,150,74790,87.11747643,9.020132642,FALSE
September,New York 3,Cameras,New York,55,0.492393568,High,135360,Door Buster,300,0.2,240,564,150,50760,78.40464104,8.708615452,FALSE
September,New York 2,Cameras,New York,60,0.491190061,Low,238080,Regional,300,0.2,240,992,150,89280,92.37128354,9.162472922,FALSE
September,New York 1,Cameras,New York,22,0.512538396,Low,177600,Door Buster,300,0.2,240,740,150,66600,84.14793328,8.92691303,FALSE
September,Chicago 3,Cameras,Chicago,52,0.553311441,Low,153360,Door Buster,300,0.2,240,639,150,57510,80.85206672,8.808964881,FALSE
September,Chicago 2,Cameras,Chicago,51,0.444465654,Normal,168720,Social,300,0.2,240,703,150,63270,82.94053662,8.885685602,FALSE
September,Chicago 1,Cameras,Chicago,26,0.45954682,Normal,202080,Regional,300,0.2,240,842,150,75780,87.4764322,9.030702245,FALSE
September,Boston 2,Cameras,Boston,55,0.576795226,High,134160,Door Buster,300,0.2,240,559,150,50310,78.24147933,8.70145816,FALSE
September,Boston 1,Cameras,Boston,51,0.599968636,Low,133920,Door Buster,300,0.2,240,558,150,50220,78.20884699,8.700019021,FALSE
September,New York 4,Cell Phones,New York,30,0.44498196,Low,71400,Door Buster,200,0.15,170,420,100,29400,70.65989848,8.269671633,FALSE
September,New York 3,Cell Phones,New York,55,0.473318546,Low,81430,Regional,200,0.15,170,479,100,33530,72.15736041,8.3753224,FALSE
September,New York 2,Cell Phones,New York,63,0.535098387,Low,75650,Door Buster,200,0.15,170,445,100,31150,71.29441624,8.316144613,FALSE
September,New York 1,Cell Phones,New York,23,0.462257696,Low,85340,Door Buster,200,0.15,170,502,100,35140,72.74111675,8.413018296,FALSE
September,Chicago 3,Cell Phones,Chicago,57,0.452272793,Low,85680,Friends & Family,200,0.15,170,504,100,35280,72.79187817,8.416214159,FALSE
September,Chicago 2,Cell Phones,Chicago,58,0.370818748,High,83980,Friends & Family,200,0.15,170,494,100,34580,72.53807107,8.400106233,FALSE
September,Chicago 1,Cell Phones,Chicago,39,0.56686349,High,73270,Door Buster,200,0.15,170,431,100,30170,70.93908629,8.29045151,FALSE
September,Boston 2,Cell Phones,Boston,33,0.5137428,Normal,66640,Regional,200,0.15,170,392,100,27440,69.94923858,8.214218017,FALSE
September,Boston 1,Cell Phones,Boston,32,0.487296592,Low,60860,Social,200,0.15,170,358,100,25060,69.08629442,8.141293918,FALSE
September,New York 4,Computers,New York,38,0.406891237,Low,84150,Social,1100,0.15,935,90,550,34650,72.56345178,8.40173163,FALSE
September,New York 3,Computers,New York,62,0.511250277,High,84150,Friends & Family,1100,0.15,935,90,550,34650,72.56345178,8.40173163,FALSE
September,New York 2,Computers,New York,63,0.446688559,Normal,86955,Door Buster,1100,0.15,935,93,550,35805,72.9822335,8.428086733,FALSE
September,New York 1,Computers,New York,40,0.544093541,Low,84150,Door Buster,1100,0.15,935,90,550,34650,72.56345178,8.40173163,FALSE
September,Chicago 3,Computers,Chicago,56,0.534075904,Low,80410,Door Buster,1100,0.15,935,86,550,33110,72.00507614,8.365190854,FALSE
September,Chicago 2,Computers,Chicago,53,0.426106786,Low,70125,Social,1100,0.15,935,75,550,28875,70.46954315,8.255189104,FALSE
September,Chicago 1,Computers,Chicago,38,0.535098387,High,71060,Friends & Family,1100,0.15,935,76,550,29260,70.60913706,8.265835069,FALSE
September,Boston 2,Computers,Boston,39,0.564022992,High,131835,Door Buster,1100,0.15,935,141,550,54285,79.68274112,8.762579247,FALSE
September,Boston 1,Computers,Boston,49,0.599968636,High,158950,Regional,1100,0.15,935,170,550,65450,83.73096447,8.912913094,FALSE
September,New York 4,DVD Players,New York,25,0.463755335,Low,27157.5,Door Buster,150,0.15,127.5,213,75,11182.5,64.05456853,7.492722673,FALSE
September,New York 3,DVD Players,New York,65,0.517506742,Normal,19252.5,Door Buster,150,0.15,127.5,151,75,7927.5,62.87436548,7.216219793,FALSE
September,New York 2,DVD Players,New York,54,0.541402771,High,26647.5,Social,150,0.15,127.5,209,75,10972.5,63.9784264,7.477485086,FALSE
September,New York 1,DVD Players,New York,25,0.481182534,High,32640,Friends & Family,150,0.15,127.5,256,75,13440,64.87309645,7.640522054,FALSE
September,Chicago 3,DVD Players,Chicago,47,0.54045318,Low,82875,Friends & Family,150,0.15,127.5,650,75,34125,72.37309645,8.389460267,FALSE
September,Chicago 2,DVD Players,Chicago,38,0.469181252,Low,59287.5,Friends & Family,150,0.15,127.5,465,75,24412.5,68.85152284,8.120253403,FALSE
September,Chicago 1,DVD Players,Chicago,25,0.478597229,High,64005,Friends & Family,150,0.15,127.5,502,75,26355,69.55583756,8.181791345,FALSE
September,Boston 2,DVD Players,Boston,42,0.501212642,Low,42075,Friends & Family,150,0.15,127.5,330,75,17325,66.28172589,7.844608597,FALSE
September,Boston 1,DVD Players,Boston,27,0.568629291,High,33150,Door Buster,150,0.15,127.5,260,75,13650,64.94923858,7.652983678,FALSE
September,New York 4,Headphones,New York,49,0.513934804,High,53550,Social,70,0.15,59.5,900,35,22050,67.99492386,8.038444683,FALSE
September,New York 3,Headphones,New York,62,0.542493258,Low,106407,Regional,70,0.1,63,1689,35,47292,77.14720812,8.651735467,FALSE
September,New York 2,Headphones,New York,55,0.573311441,High,65709,Door Buster,70,0.1,63,1043,35,29204,70.58883249,8.264295301,FALSE
September,New York 1,Headphones,New York,28,0.47489157,High,86877,Social,70,0.1,63,1379,35,38612,74,8.488750867,FALSE
September,Chicago 3,Headphones,Chicago,44,0.458597229,Low,47628,Regional,70,0.1,63,756,35,21168,67.6751269,8.005633653,FALSE
September,Chicago 2,Headphones,Chicago,44,0.364570044,High,19026,Door Buster,70,0.1,63,302,35,8456,63.06598985,7.268093187,FALSE
September,Chicago 1,Headphones,Chicago,33,0.535098387,Low,44856,Social,70,0.1,63,712,35,19936,67.2284264,7.9574375,FALSE
September,Boston 2,Headphones,Boston,32,0.557681916,Normal,51282,Friends & Family,70,0.1,63,814,35,22792,68.26395939,8.065046679,FALSE
September,Boston 1,Headphones,Boston,35,0.562413012,Low,44919,Door Buster,70,0.1,63,713,35,19964,67.23857868,7.958565582,FALSE
September,New York 4,Home Audio,New York,40,0.438697758,Normal,131480,Regional,400,0.05,380,346,200,62280,82.58158086,8.873009576,FALSE
September,New York 3,Home Audio,New York,45,0.580291666,High,131480,Regional,400,0.05,380,346,200,62280,82.58158086,8.873009576,FALSE
September,New York 2,Home Audio,New York,38,0.45313651,High,110580,Door Buster,400,0.05,380,291,200,52380,78.99202321,8.733866491,FALSE
September,New York 1,Home Audio,New York,25,0.468584663,Low,138700,Social,400,0.05,380,365,200,65700,83.82160986,8.91597737,FALSE
September,Chicago 3,Home Audio,Chicago,61,0.534075904,High,61560,Social,400,0.05,380,162,200,29160,70.5728789,8.263083411,FALSE
September,Chicago 2,Home Audio,Chicago,36,0.444465654,Low,84360,Regional,400,0.05,380,222,200,39960,74.48875997,8.516332523,FALSE
September,Chicago 1,Home Audio,Chicago,35,0.547727207,High,94240,Friends & Family,400,0.05,380,248,200,44640,76.18564177,8.605349889,FALSE
September,Boston 2,Home Audio,Boston,35,0.564022992,Low,102980,Friends & Family,400,0.05,380,271,200,48780,77.68672951,8.676635303,FALSE
September,Boston 1,Home Audio,Boston,35,0.587364881,High,96900,Social,400,0.05,380,255,200,45900,76.64249456,8.627722349,FALSE
September,New York 4,Tablets,New York,54,0.47,Low,120365,Social,700,0.05,665,181,350,57015,80.67258883,8.802016826,FALSE
September,New York 3,Tablets,New York,76,0.567606432,Low,136990,Regional,700,0.05,665,206,350,64890,83.52791878,8.906006425,FALSE
September,New York 2,Tablets,New York,50,0.554075904,High,126350,Door Buster,700,0.05,665,190,350,59850,81.70050761,8.841020854,FALSE
September,New York 1,Tablets,New York,21,0.462257696,Low,153615,Friends & Family,700,0.05,665,231,350,72765,86.38324873,8.998070179,FALSE
September,Chicago 3,Tablets,Chicago,34,0.49626472,Low,85785,Regional,700,0.05,665,129,350,40635,74.73350254,8.529796132,FALSE
September,Chicago 2,Tablets,Chicago,38,0.413893214,High,89110,Regional,700,0.05,665,134,350,42210,75.30456853,8.56036098,FALSE
September,Chicago 1,Tablets,Chicago,51,0.484901613,High,65835,Door Buster,700,0.05,665,99,350,31185,71.3071066,8.317047206,FALSE
September,Boston 2,Tablets,Boston,35,0.507481666,Normal,200165,Friends & Family,700,0.05,665,301,350,94815,94.37817259,9.210819105,FALSE
September,Boston 1,Tablets,Boston,49,0.493682618,High,186865,Friends & Family,700,0.05,665,281,350,88515,92.09390863,9.155556201,FALSE
September,New York 4,TVs,New York,54,0.426065196,High,30600,Door Buster,1000,0.15,850,36,500,12600,64.56852792,7.588648661,FALSE
September,New York 3,TVs,New York,55,0.561302242,Low,46750,Social,1000,0.15,850,55,500,19250,66.97969543,7.929293022,FALSE
September,New York 2,TVs,New York,52,0.491190061,High,84150,Friends & Family,1000,0.15,850,99,500,34650,72.56345178,8.40173163,FALSE
September,New York 1,TVs,New York,25,0.537742304,High,62900,Door Buster,1000,0.15,850,74,500,25900,69.39086294,8.167793855,FALSE
September,Chicago 3,TVs,Chicago,35,0.515098387,Normal,79900,Social,1000,0.15,850,94,500,32900,71.92893401,8.360076784,FALSE
September,Chicago 2,TVs,Chicago,38,0.462964747,Low,61200,Friends & Family,1000,0.15,850,72,500,25200,69.13705584,8.145771693,FALSE
September,Chicago 1,TVs,Chicago,28,0.45313651,Low,150450,Friends & Family,1000,0.15,850,177,500,61950,82.46192893,8.868739416,FALSE
September,Boston 2,TVs,Boston,41,0.532518334,Low,83300,Friends & Family,1000,0.15,850,98,500,34300,72.43654822,8.393571574,FALSE
September,Boston 1,TVs,Boston,52,0.574857346,Low,72250,Friends & Family,1000,0.15,850,85,500,29750,70.78680203,8.279183681,FALSE
September,New York 4,Video Games,New York,52,0.438697758,Low,3870,Friends & Family,50,0.1,45,86,25,1720,60.62364032,5.988065797,FALSE
September,New York 3,Video Games,New York,51,0.492393568,High,1305,Door Buster,50,0.1,45,29,25,580,60.21029732,5.114338792,FALSE
September,New York 2,Video Games,New York,50,0.554075904,High,5715,Regional,50,0.1,45,127,25,2540,60.92095722,6.301402895,FALSE
September,New York 1,Video Games,New York,44,0.531415337,Low,7110,Door Buster,50,0.1,45,158,25,3160,61.1457578,6.476950168,FALSE
September,Chicago 3,Video Games,Chicago,43,0.445924096,Low,6300,Friends & Family,50,0.1,45,140,25,2800,61.01522843,6.379733463,FALSE
September,Chicago 2,Video Games,Chicago,55,0.383223899,Low,1620,Social,50,0.1,45,36,25,720,60.26105874,5.288129983,FALSE
September,Chicago 1,Video Games,Chicago,28,0.478597229,High,5130,Social,50,0.1,45,114,25,2280,60.826686,6.214606094,FALSE
September,Boston 2,Video Games,Boston,32,0.576795226,Low,9585,Regional,50,0.1,45,213,25,4260,61.54459753,6.717030568,FALSE
September,Boston 1,Video Games,Boston,50,0.612703408,Low,6120,Social,50,0.1,45,136,25,2720,60.9862219,6.35643448,FALSE
September,New York 4,Cables,New York,28,0.419708334,Low,18680,Regional,20,0,20,934,10,9340,63.38651197,7.348010911,FALSE
September,New York 3,Cables,New York,62,0.567606432,High,10160,Door Buster,20,0,20,508,10,5080,61.84191443,6.858525928,FALSE
September,New York 2,Cables,New York,55,0.50373528,High,13420,Door Buster,20,0,20,671,10,6710,62.43292241,7.082202061,FALSE
September,New York 1,Cables,New York,28,0.544093541,High,19980,Friends & Family,20,0,20,999,10,9990,63.62218999,7.402086458,FALSE
September,Chicago 3,Cables,Chicago,39,0.49,High,17500,Regional,20,0,20,875,10,8750,63.17258883,7.295563609,FALSE
September,Chicago 2,Cables,Chicago,63,0.42,Low,16740,Friends & Family,20,0,20,837,10,8370,63.03480783,7.259876873,FALSE
September,Chicago 1,Cables,Chicago,53,0.465924096,Low,17500,Door Buster,20,0,20,875,10,8750,63.17258883,7.295563609,FALSE
September,Boston 2,Cables,Boston,52,0.475977008,Low,20540,Door Buster,20,0,20,1027,10,10270,63.72371284,7.424304301,FALSE
September,Boston 1,Cables,Boston,31,0.587364881,Normal,24240,Friends & Family,20,0,20,1212,10,12120,64.39448876,7.557430809,FALSE
September,New York 4,Cameras,New York,48,0.482493258,High,171120,Door Buster,300,0.2,240,713,150,64170,83.26686004,8.897038314,FALSE
September,New York 3,Cameras,New York,75,0.567606432,High,128160,Door Buster,300,0.2,240,534,150,48060,77.42567078,8.664683281,FALSE
September,New York 2,Cameras,New York,45,0.50373528,Low,238080,Friends & Family,300,0.2,240,992,150,89280,92.37128354,9.162472922,FALSE
September,New York 1,Cameras,New York,28,0.52510843,Normal,230400,Friends & Family,300,0.2,240,960,150,86400,91.32704859,9.136117818,FALSE
September,Chicago 3,Cameras,Chicago,51,0.515098387,Normal,165600,Regional,300,0.2,240,690,150,62100,82.51631617,8.870683211,FALSE
September,Chicago 2,Cameras,Chicago,56,0.450611104,Low,171840,Door Buster,300,0.2,240,716,150,64440,83.36475707,8.900413093,FALSE
September,Chicago 1,Cameras,Chicago,31,0.465924096,High,165360,Social,300,0.2,240,689,150,62010,82.48368383,8.869517498,FALSE
September,Boston 2,Cameras,Boston,46,0.532518334,Normal,138240,Regional,300,0.2,240,576,150,51840,78.79622915,8.725537312,FALSE
September,Boston 1,Cameras,Boston,29,0.525142654,High,138720,Friends & Family,300,0.2,240,578,150,52020,78.86149384,8.728323306,FALSE
September,New York 4,Cell Phones,New York,27,0.533108763,High,55930,Friends & Family,200,0.15,170,329,100,23030,68.35025381,8.073396217,FALSE
September,New York 3,Cell Phones,New York,50,0.523755335,Low,58310,Social,200,0.15,170,343,100,24010,68.70558376,8.106891007,FALSE
September,New York 2,Cell Phones,New York,51,0.484901613,Low,102340,Friends & Family,200,0.15,170,602,100,42140,75.27918782,8.55902694,FALSE
September,New York 1,Cell Phones,New York,16,0.5,Low,90270,Friends & Family,200,0.15,170,531,100,37170,73.47715736,8.458158909,FALSE
September,Chicago 3,Cell Phones,Chicago,41,0.54045318,High,75310,Friends & Family,200,0.15,170,443,100,31010,71.24365482,8.312524072,FALSE
September,Chicago 2,Cell Phones,Chicago,47,0.42,High,60690,Door Buster,200,0.15,170,357,100,24990,69.06091371,8.13904564,FALSE
September,Chicago 1,Cell Phones,Chicago,43,0.554075904,Low,106590,Friends & Family,200,0.15,170,627,100,43890,75.91370558,8.591731152,FALSE
September,Boston 2,Cell Phones,Boston,43,0.463204774,High,60010,Friends & Family,200,0.15,170,353,100,24710,68.95939086,8.129989109,FALSE
September,Boston 1,Cell Phones,Boston,41,0.599968636,High,46580,Social,200,0.15,170,274,100,19180,66.95431472,7.926364936,FALSE
September,New York 4,Computers,New York,49,0.47,High,56100,Friends & Family,1100,0.15,935,60,550,23100,68.37563452,8.075835548,FALSE
September,New York 3,Computers,New York,44,0.473318546,Low,69190,Door Buster,1100,0.15,935,74,550,28490,70.32994924,8.244400236,FALSE
September,New York 2,Computers,New York,50,0.478597229,High,76670,Door Buster,1100,0.15,935,82,550,31570,71.44670051,8.326909398,FALSE
September,New York 1,Computers,New York,25,0.55047337,Low,80410,Social,1100,0.15,935,86,550,33110,72.00507614,8.365190854,FALSE
September,Chicago 3,Computers,Chicago,54,0.553311441,Normal,71995,Door Buster,1100,0.15,935,77,550,29645,70.74873096,8.276341868,FALSE
September,Chicago 2,Computers,Chicago,38,0.426106786,Normal,91630,Friends & Family,1100,0.15,935,98,550,37730,73.68020305,8.470177954,FALSE
September,Chicago 1,Computers,Chicago,47,0.541402771,Normal,89760,Door Buster,1100,0.15,935,96,550,36960,73.40101523,8.453605024,FALSE
September,Boston 2,Computers,Boston,46,0.583235437,High,146795,Regional,1100,0.15,935,157,550,60445,81.91624365,8.848971979,FALSE
September,Boston 1,Computers,Boston,28,0.518898817,Low,171105,Friends & Family,1100,0.15,935,183,550,70455,85.54568528,8.972140232,FALSE
September,New York 4,DVD Players,New York,27,0.513934804,High,23587.5,Social,150,0.15,127.5,185,75,9712.5,63.5215736,7.379443872,FALSE
September,New York 3,DVD Players,New York,72,0.511250277,Normal,20017.5,Friends & Family,150,0.15,127.5,157,75,8242.5,62.98857868,7.247539027,FALSE
September,New York 2,DVD Players,New York,54,0.56045318,High,34552.5,Friends & Family,150,0.15,127.5,271,75,14227.5,65.15862944,7.686289177,FALSE
September,New York 1,DVD Players,New York,35,0.55047337,High,36592.5,Friends & Family,150,0.15,127.5,287,75,15067.5,65.46319797,7.732395501,FALSE
September,Chicago 3,DVD Players,Chicago,43,0.48373528,Low,68085,Social,150,0.15,127.5,534,75,28035,70.16497462,8.231460189,FALSE
September,Chicago 2,DVD Players,Chicago,48,0.413893214,Low,61582.5,Social,150,0.15,127.5,483,75,25357.5,69.19416244,8.150779551,FALSE
September,Chicago 1,DVD Players,Chicago,49,0.484901613,Low,80962.5,Social,150,0.15,127.5,635,75,33337.5,72.08756345,8.370694622,FALSE
September,Boston 2,DVD Players,Boston,28,0.469607388,Low,37995,Social,150,0.15,127.5,298,75,15645,65.67258883,7.762625885,FALSE
September,Boston 1,DVD Players,Boston,54,0.587364881,High,21547.5,Door Buster,150,0.15,127.5,169,75,8872.5,63.21700508,7.306738189,FALSE
September,New York 4,Headphones,New York,40,0.419708334,Low,92043,Friends & Family,70,0.1,63,1461,35,40908,74.83248731,8.535178002,FALSE
September,New York 3,Headphones,New York,74,0.523755335,High,45486,Door Buster,70,0.1,63,722,35,20216,67.32994924,7.968647704,FALSE
September,New York 2,Headphones,New York,61,0.45954682,High,62685,Door Buster,70,0.1,63,995,35,27860,70.10152284,8.226427244,FALSE
September,New York 1,Headphones,New York,18,0.455906459,Normal,95445,Door Buster,70,0.1,63,1515,35,42420,75.38071066,8.564349864,FALSE
September,Chicago 3,Headphones,Chicago,57,0.426688559,Low,48195,Friends & Family,70,0.1,63,765,35,21420,67.76649746,8.0151457,FALSE
September,Chicago 2,Headphones,Chicago,45,0.432217413,High,20664,Social,70,0.1,63,328,35,9184,63.32994924,7.334472872,FALSE
September,Chicago 1,Headphones,Chicago,39,0.45313651,High,38934,Door Buster,70,0.1,63,618,35,17304,66.27411168,7.843633753,FALSE
September,Boston 2,Headphones,Boston,34,0.494931743,Normal,42021,Door Buster,70,0.1,63,667,35,18676,66.7715736,7.904961814,FALSE
September,Boston 1,Headphones,Boston,38,0.574857346,High,49203,Regional,70,0.1,63,781,35,21868,67.92893401,8.031782954,FALSE
September,New York 4,Home Audio,New York,32,0.507606432,Low,108300,Friends & Family,400,0.05,380,285,200,51300,78.6004351,8.717120914,FALSE
September,New York 3,Home Audio,New York,57,0.542493258,High,84740,Social,400,0.05,380,223,200,40140,74.55402466,8.519944928,FALSE
September,New York 2,Home Audio,New York,40,0.45954682,High,148580,Friends & Family,400,0.05,380,391,200,70380,85.51849166,8.971284168,FALSE
September,New York 1,Home Audio,New York,22,0.493732773,Normal,171380,Regional,400,0.05,380,451,200,81180,89.43437273,9.086028573,FALSE
September,Chicago 3,Home Audio,Chicago,32,0.445924096,High,60420,Social,400,0.05,380,159,200,28620,70.37708484,8.248059448,FALSE
September,Chicago 2,Home Audio,Chicago,36,0.395534346,High,50160,Door Buster,400,0.05,380,132,200,23760,68.61493836,8.098478133,FALSE
September,Chicago 1,Home Audio,Chicago,50,0.51626472,High,85500,Door Buster,400,0.05,380,225,200,40500,74.68455402,8.527121392,FALSE
September,Boston 2,Home Audio,Boston,46,0.463204774,Low,121600,Regional,400,0.05,380,320,200,57600,80.88469906,8.810221736,FALSE
September,Boston 1,Home Audio,Boston,54,0.574857346,High,98040,Friends & Family,400,0.05,380,258,200,46440,76.83828861,8.637123142,FALSE
September,New York 4,Tablets,New York,46,0.413318546,High,98420,Social,700,0.05,665,148,350,46620,76.9035533,8.640232464,FALSE
September,New York 3,Tablets,New York,48,0.548749723,Normal,96425,Friends & Family,700,0.05,665,145,350,45675,76.56091371,8.623772667,FALSE
September,New York 2,Tablets,New York,40,0.446688559,Low,158270,Regional,700,0.05,665,238,350,74970,87.18274112,9.022064755,FALSE
September,New York 1,Tablets,New York,38,0.47489157,Low,129675,Friends & Family,700,0.05,665,195,350,61425,82.2715736,8.861898876,FALSE
September,Chicago 3,Tablets,Chicago,47,0.43313651,High,76475,Friends & Family,700,0.05,665,115,350,36225,73.13451777,8.437460118,FALSE
September,Chicago 2,Tablets,Chicago,50,0.426106786,High,72485,Door Buster,700,0.05,665,109,350,34335,72.44923858,8.394391317,FALSE
September,Chicago 1,Tablets,Chicago,50,0.45954682,Low,106400,Regional,700,0.05,665,160,350,50400,78.27411168,8.702894726,FALSE
September,Boston 2,Tablets,Boston,38,0.456764563,High,182875,Door Buster,700,0.05,665,275,350,86625,91.40862944,9.138208219,FALSE
September,Boston 1,Tablets,Boston,32,0.500031364,Low,211470,Friends & Family,700,0.05,665,318,350,100170,96.31979695,9.254978503,FALSE
September,New York 4,TVs,New York,52,0.533108763,Low,72250,Friends & Family,1000,0.15,850,85,500,29750,70.78680203,8.279183681,FALSE
September,New York 3,TVs,New York,58,0.50498196,High,57800,Friends & Family,1000,0.15,850,68,500,23800,68.62944162,8.099830124,FALSE
September,New York 2,TVs,New York,38,0.478597229,High,48450,Door Buster,1000,0.15,850,57,500,19950,67.23350254,7.958001739,FALSE
September,New York 1,TVs,New York,38,0.531415337,Low,81600,Door Buster,1000,0.15,850,96,500,33600,72.18274112,8.376998644,FALSE
September,Chicago 3,TVs,Chicago,42,0.508809939,High,72250,Social,1000,0.15,850,85,500,29750,70.78680203,8.279183681,FALSE
September,Chicago 2,TVs,Chicago,39,0.438335738,Normal,63750,Social,1000,0.15,850,75,500,26250,69.5177665,8.178582724,FALSE
September,Chicago 1,TVs,Chicago,50,0.554075904,High,71400,Regional,1000,0.15,850,84,500,29400,70.65989848,8.269671633,FALSE
September,Boston 2,TVs,Boston,52,0.469607388,Normal,66300,Door Buster,1000,0.15,850,78,500,27300,69.89847716,8.210106711,FALSE
September,Boston 1,TVs,Boston,38,0.581101183,High,54400,Door Buster,1000,0.15,850,64,500,22400,68.12182741,8.051102561,FALSE
September,New York 4,Video Games,New York,47,0.413318546,High,3420,Door Buster,50,0.1,45,76,25,1520,60.551124,5.888710012,FALSE
September,New York 3,Video Games,New York,61,0.580291666,High,1395,Social,50,0.1,45,31,25,620,60.22480058,5.167942561,FALSE
September,New York 2,Video Games,New York,58,0.56045318,Low,3465,Social,50,0.1,45,77,25,1540,60.55837563,5.89921681,FALSE
September,New York 1,Video Games,New York,31,0.5,High,10800,Friends & Family,50,0.1,45,240,25,4800,61.74039159,6.812956555,FALSE
September,Chicago 3,Video Games,Chicago,50,0.49626472,High,3195,Door Buster,50,0.1,45,71,25,1420,60.51486584,5.834011453,FALSE
September,Chicago 2,Video Games,Chicago,62,0.407782587,Low,3015,Regional,50,0.1,45,67,25,1340,60.48585932,5.787403694,FALSE
September,Chicago 1,Video Games,Chicago,28,0.497466619,High,8280,Regional,50,0.1,45,184,25,3680,61.33430022,6.599395341,FALSE
September,Boston 2,Video Games,Boston,50,0.482318084,Low,9585,Regional,50,0.1,45,213,25,4260,61.54459753,6.717030568,FALSE
September,Boston 1,Video Games,Boston,45,0.487296592,High,6120,Friends & Family,50,0.1,45,136,25,2720,60.9862219,6.35643448,FALSE
September,New York 4,Cables,New York,42,0.419708334,Low,13460,Social,20,0,20,673,10,6730,62.44017404,7.084594202,FALSE
September,New York 3,Cables,New York,55,0.473318546,High,9620,Social,20,0,20,481,10,4810,61.7440174,6.814629311,FALSE
September,New York 2,Cables,New York,46,0.528809939,High,20100,Regional,20,0,20,1005,10,10050,63.64394489,7.406899398,FALSE
September,New York 1,Cables,New York,38,0.468584663,High,18980,Friends & Family,20,0,20,949,10,9490,63.4408992,7.360816683,FALSE
September,Chicago 3,Cables,Chicago,52,0.464901613,Low,18980,Friends & Family,20,0,20,949,10,9490,63.4408992,7.360816683,FALSE
September,Chicago 2,Cables,Chicago,36,0.407782587,Normal,16380,Friends & Family,20,0,20,819,10,8190,62.96954315,7.242403171,FALSE
September,Chicago 1,Cables,Chicago,54,0.45954682,Low,25560,Friends & Family,20,0,20,1278,10,12780,64.6337926,7.600049683,FALSE
September,Boston 2,Cables,Boston,42,0.469607388,High,23540,Regional,20,0,20,1177,10,11770,64.26758521,7.533878222,FALSE
September,Boston 1,Cables,Boston,42,0.593652606,High,24260,Regional,20,0,20,1213,10,12130,64.39811458,7.558093703,FALSE
September,New York 4,Cameras,New York,42,0.457506742,Low,204960,Social,300,0.2,240,854,150,76860,87.8680203,9.042076378,FALSE
September,New York 3,Cameras,New York,72,0.466891237,Low,204240,Regional,300,0.2,240,851,150,76590,87.77012328,9.039247899,FALSE
September,New York 2,Cameras,New York,57,0.491190061,High,181440,Door Buster,300,0.2,240,756,150,68040,84.67005076,8.944106384,FALSE
September,New York 1,Cameras,New York,40,0.52510843,Normal,230400,Friends & Family,300,0.2,240,960,150,86400,91.32704859,9.136117818,FALSE
September,Chicago 3,Cameras,Chicago,31,0.553311441,High,159120,Friends & Family,300,0.2,240,663,150,59670,81.63524293,8.838599893,FALSE
September,Chicago 2,Cameras,Chicago,58,0.42,High,151440,Friends & Family,300,0.2,240,631,150,56790,80.59100798,8.798838654,FALSE
September,Chicago 1,Cameras,Chicago,36,0.51,Normal,183840,Social,300,0.2,240,766,150,68940,84.99637418,8.95466841,FALSE
September,Boston 2,Cameras,Boston,35,0.538787358,Low,146880,Friends & Family,300,0.2,240,612,150,55080,79.97099347,8.774264875,FALSE
September,Boston 1,Cameras,Boston,28,0.556204555,Normal,125040,Door Buster,300,0.2,240,521,150,46890,77.00145033,8.644874009,FALSE
September,New York 4,Cell Phones,New York,52,0.507606432,High,57290,Social,200,0.15,170,337,100,23590,68.55329949,8.092706663,FALSE
September,New York 3,Cell Phones,New York,55,0.586681454,High,45050,Social,200,0.15,170,265,100,18550,66.72588832,7.89952078,FALSE
September,New York 2,Cell Phones,New York,63,0.51,Normal,92650,Regional,200,0.15,170,545,100,38150,73.83248731,8.479075742,FALSE
September,New York 1,Cell Phones,New York,39,0.537742304,Normal,81090,Social,200,0.15,170,477,100,33390,72.10659898,8.371959388,FALSE
September,Chicago 3,Cell Phones,Chicago,31,0.521402771,Low,74290,Social,200,0.15,170,437,100,30590,71.09137056,8.301563558,FALSE
September,Chicago 2,Cell Phones,Chicago,62,0.469181252,Low,93160,Friends & Family,200,0.15,170,548,100,38360,73.90862944,8.483487969,FALSE
September,Chicago 1,Cell Phones,Chicago,42,0.56686349,High,94010,Regional,200,0.15,170,553,100,38710,74.03553299,8.490788279,FALSE
September,Boston 2,Cell Phones,Boston,53,0.564022992,High,52870,Friends & Family,200,0.15,170,311,100,21770,67.89340102,8.028172868,FALSE
September,Boston 1,Cell Phones,Boston,39,0.500031364,High,61030,Friends & Family,200,0.15,170,359,100,25130,69.11167513,8.143535924,FALSE
September,New York 4,Computers,New York,42,0.457506742,High,50490,Friends & Family,1100,0.15,935,54,550,20790,67.53807107,7.991151123,FALSE
September,New York 3,Computers,New York,63,0.542493258,High,87890,Friends & Family,1100,0.15,935,94,550,36190,73.12182741,8.436683164,FALSE
September,New York 2,Computers,New York,62,0.472272793,Normal,80410,Door Buster,1100,0.15,935,86,550,33110,72.00507614,8.365190854,FALSE
