"Order.External_Id__c","PricebookEntry.External_Id__c","Product.Name","Quantity","UnitPrice","External_Id__c","LastProcessedDate","analyticsdemo_batch_id__c"
"MFG_Order.4202","MFG_Custom.139","Pickup Broom PB100",3,5727,"MFG_OrderItem.4061","2019-10-24","20191024191458752523"
"MFG_Order.4203","MFG_Custom.139","Pickup Broom PB100",3,5727,"MFG_OrderItem.4062","2019-10-24","20191024191458752523"
"MFG_Order.4204","MFG_Custom.139","Pickup Broom PB100",3,5727,"MFG_OrderItem.4063","2019-10-24","20191024191458752523"
"MFG_Order.4205","MFG_Custom.139","Pickup Broom PB100",3,5727,"MFG_OrderItem.4064","2019-10-24","20191024191458752523"
"MFG_Order.2756","MFG_Custom.9","Pulverizer P20",9,3752,"MFG_OrderItem.4065","2019-10-24","20191024191458752523"
"MFG_Order.2757","MFG_Custom.9","Pulverizer P20",9,3752,"MFG_OrderItem.4066","2019-10-24","20191024191458752523"
"MFG_Order.2758","MFG_Custom.9","Pulverizer P20",8,3752,"MFG_OrderItem.4067","2019-10-24","20191024191458752523"
"MFG_Order.2759","MFG_Custom.9","Pulverizer P20",9,3752,"MFG_OrderItem.4068","2019-10-24","20191024191458752523"
"MFG_Order.2760","MFG_Custom.9","Pulverizer P20",9,3752,"MFG_OrderItem.4069","2019-10-24","20191024191458752523"
"MFG_Order.2761","MFG_Custom.9","Pulverizer P20",8,3752,"MFG_OrderItem.4070","2019-10-24","20191024191458752523"
"MFG_Order.2762","MFG_Custom.9","Pulverizer P20",8,3752,"MFG_OrderItem.4071","2019-10-24","20191024191458752523"
"MFG_Order.2763","MFG_Custom.9","Pulverizer P20",8,3752,"MFG_OrderItem.4072","2019-10-24","20191024191458752523"
"MFG_Order.2764","MFG_Custom.9","Pulverizer P20",9,3752,"MFG_OrderItem.4073","2019-10-24","20191024191458752523"
"MFG_Order.2765","MFG_Custom.9","Pulverizer P20",9,3752,"MFG_OrderItem.4074","2019-10-24","20191024191458752523"
"MFG_Order.2808","MFG_Custom.9","Pulverizer P20",8,3752,"MFG_OrderItem.4075","2019-10-24","20191024191458752523"
"MFG_Order.2809","MFG_Custom.9","Pulverizer P20",9,3752,"MFG_OrderItem.4076","2019-10-24","20191024191458752523"
"MFG_Order.886","MFG_Custom.6","Trencher T48",10,4928,"MFG_OrderItem.4077","2019-10-24","20191024191458752523"
"MFG_Order.887","MFG_Custom.6","Trencher T48",9,4928,"MFG_OrderItem.4078","2019-10-24","20191024191458752523"
"MFG_Order.428","MFG_Custom.6","Trencher T48",8,5568,"MFG_OrderItem.4079","2019-10-24","20191024191458752523"
"MFG_Order.429","MFG_Custom.6","Trencher T48",9,5568,"MFG_OrderItem.4080","2019-10-24","20191024191458752523"
"MFG_Order.430","MFG_Custom.6","Trencher T48",9,5568,"MFG_OrderItem.4081","2019-10-24","20191024191458752523"
"MFG_Order.431","MFG_Custom.6","Trencher T48",9,5568,"MFG_OrderItem.4082","2019-10-24","20191024191458752523"
"MFG_Order.432","MFG_Custom.6","Trencher T48",8,5568,"MFG_OrderItem.4083","2019-10-24","20191024191458752523"
"MFG_Order.433","MFG_Custom.6","Trencher T48",9,5568,"MFG_OrderItem.4084","2019-10-24","20191024191458752523"
"MFG_Order.4229","MFG_Custom.13","Ripper 34",27,1215,"MFG_OrderItem.4085","2019-10-24","20191024191458752523"
"MFG_Order.4230","MFG_Custom.13","Ripper 34",31,1215,"MFG_OrderItem.4086","2019-10-24","20191024191458752523"
"MFG_Order.4231","MFG_Custom.13","Ripper 34",26,1215,"MFG_OrderItem.4087","2019-10-24","20191024191458752523"
"MFG_Order.4232","MFG_Custom.13","Ripper 34",26,1215,"MFG_OrderItem.4088","2019-10-24","20191024191458752523"
"MFG_Order.4233","MFG_Custom.13","Ripper 34",26,1215,"MFG_OrderItem.4089","2019-10-24","20191024191458752523"
"MFG_Order.4234","MFG_Custom.13","Ripper 34",28,1215,"MFG_OrderItem.4090","2019-10-24","20191024191458752523"
"MFG_Order.3803","MFG_Custom.11","Ripper 37",5,1640,"MFG_OrderItem.4091","2019-10-24","20191024191458752523"
"MFG_Order.3804","MFG_Custom.11","Ripper 37",5,1640,"MFG_OrderItem.4092","2019-10-24","20191024191458752523"
"MFG_Order.3805","MFG_Custom.11","Ripper 37",5,1640,"MFG_OrderItem.4093","2019-10-24","20191024191458752523"
"MFG_Order.3806","MFG_Custom.11","Ripper 37",5,1640,"MFG_OrderItem.4094","2019-10-24","20191024191458752523"
"MFG_Order.3807","MFG_Custom.11","Ripper 37",5,1640,"MFG_OrderItem.4095","2019-10-24","20191024191458752523"
"MFG_Order.3808","MFG_Custom.11","Ripper 37",5,1640,"MFG_OrderItem.4096","2019-10-24","20191024191458752523"
"MFG_Order.4144","MFG_Custom.10","Compactor 9500",3,9880,"MFG_OrderItem.4097","2019-10-24","20191024191458752523"
"MFG_Order.4145","MFG_Custom.10","Compactor 9500",3,9880,"MFG_OrderItem.4098","2019-10-24","20191024191458752523"
"MFG_Order.4146","MFG_Custom.10","Compactor 9500",3,9880,"MFG_OrderItem.4099","2019-10-24","20191024191458752523"
"MFG_Order.4147","MFG_Custom.10","Compactor 9500",3,9880,"MFG_OrderItem.4100","2019-10-24","20191024191458752523"
"MFG_Order.4148","MFG_Custom.10","Compactor 9500",3,9880,"MFG_OrderItem.4101","2019-10-24","20191024191458752523"
"MFG_Order.4188","MFG_Custom.10","Compactor 9500",3,9880,"MFG_OrderItem.4102","2019-10-24","20191024191458752523"
"MFG_Order.2684","MFG_Custom.137","Sweeper S1000",9,5550,"MFG_OrderItem.4103","2019-10-24","20191024191458752523"
"MFG_Order.2685","MFG_Custom.137","Sweeper S1000",10,5550,"MFG_OrderItem.4104","2019-10-24","20191024191458752523"
"MFG_Order.2686","MFG_Custom.137","Sweeper S1000",10,5550,"MFG_OrderItem.4105","2019-10-24","20191024191458752523"
"MFG_Order.1222","MFG_Custom.12","Ripper 27",61,1000,"MFG_OrderItem.4106","2019-10-24","20191024191458752523"
"MFG_Order.1223","MFG_Custom.12","Ripper 27",70,1000,"MFG_OrderItem.4107","2019-10-24","20191024191458752523"
"MFG_Order.1266","MFG_Custom.12","Ripper 27",69,1000,"MFG_OrderItem.4108","2019-10-24","20191024191458752523"
"MFG_Order.1267","MFG_Custom.12","Ripper 27",76,1000,"MFG_OrderItem.4109","2019-10-24","20191024191458752523"
"MFG_Order.1268","MFG_Custom.12","Ripper 27",68,1000,"MFG_OrderItem.4110","2019-10-24","20191024191458752523"
"MFG_Order.1797","MFG_Custom.5","Utility Broom UB1000",11,4185,"MFG_OrderItem.4111","2019-10-24","20191024191458752523"
"MFG_Order.1841","MFG_Custom.5","Utility Broom UB1000",13,4185,"MFG_OrderItem.4112","2019-10-24","20191024191458752523"
"MFG_Order.1842","MFG_Custom.5","Utility Broom UB1000",12,4185,"MFG_OrderItem.4113","2019-10-24","20191024191458752523"
"MFG_Order.1843","MFG_Custom.5","Utility Broom UB1000",11,4185,"MFG_OrderItem.4114","2019-10-24","20191024191458752523"
"MFG_Order.1844","MFG_Custom.5","Utility Broom UB1000",11,4185,"MFG_OrderItem.4115","2019-10-24","20191024191458752523"
"MFG_Order.1845","MFG_Custom.5","Utility Broom UB1000",13,4185,"MFG_OrderItem.4116","2019-10-24","20191024191458752523"
"MFG_Order.1846","MFG_Custom.5","Utility Broom UB1000",11,4185,"MFG_OrderItem.4117","2019-10-24","20191024191458752523"
"MFG_Order.1847","MFG_Custom.5","Utility Broom UB1000",12,4185,"MFG_OrderItem.4118","2019-10-24","20191024191458752523"
"MFG_Order.1848","MFG_Custom.5","Utility Broom UB1000",11,4185,"MFG_OrderItem.4119","2019-10-24","20191024191458752523"
"MFG_Order.1849","MFG_Custom.5","Utility Broom UB1000",12,4185,"MFG_OrderItem.4120","2019-10-24","20191024191458752523"
"MFG_Order.1850","MFG_Custom.5","Utility Broom UB1000",13,4185,"MFG_OrderItem.4121","2019-10-24","20191024191458752523"
"MFG_Order.1851","MFG_Custom.5","Utility Broom UB1000",12,4185,"MFG_OrderItem.4122","2019-10-24","20191024191458752523"
"MFG_Order.1269","MFG_Custom.12","Ripper 27",70,1000,"MFG_OrderItem.4123","2019-10-24","20191024191458752523"
"MFG_Order.1270","MFG_Custom.12","Ripper 27",61,1000,"MFG_OrderItem.4124","2019-10-24","20191024191458752523"
"MFG_Order.1271","MFG_Custom.12","Ripper 27",61,1000,"MFG_OrderItem.4125","2019-10-24","20191024191458752523"
"MFG_Order.1272","MFG_Custom.12","Ripper 27",71,1000,"MFG_OrderItem.4126","2019-10-24","20191024191458752523"
"MFG_Order.1273","MFG_Custom.12","Ripper 27",65,1000,"MFG_OrderItem.4127","2019-10-24","20191024191458752523"
"MFG_Order.1274","MFG_Custom.12","Ripper 27",69,1000,"MFG_OrderItem.4128","2019-10-24","20191024191458752523"
"MFG_Order.1275","MFG_Custom.12","Ripper 27",66,1000,"MFG_OrderItem.4129","2019-10-24","20191024191458752523"
"MFG_Order.1276","MFG_Custom.12","Ripper 27",68,1000,"MFG_OrderItem.4130","2019-10-24","20191024191458752523"
"MFG_Order.1277","MFG_Custom.12","Ripper 27",62,1000,"MFG_OrderItem.4131","2019-10-24","20191024191458752523"
"MFG_Order.1278","MFG_Custom.12","Ripper 27",63,1000,"MFG_OrderItem.4132","2019-10-24","20191024191458752523"
"MFG_Order.1279","MFG_Custom.12","Ripper 27",67,1000,"MFG_OrderItem.4133","2019-10-24","20191024191458752523"
"MFG_Order.1322","MFG_Custom.12","Ripper 27",76,1000,"MFG_OrderItem.4134","2019-10-24","20191024191458752523"
"MFG_Order.888","MFG_Custom.6","Trencher T48",10,4928,"MFG_OrderItem.4135","2019-10-24","20191024191458752523"
"MFG_Order.889","MFG_Custom.6","Trencher T48",10,4928,"MFG_OrderItem.4136","2019-10-24","20191024191458752523"
"MFG_Order.890","MFG_Custom.6","Trencher T48",9,4928,"MFG_OrderItem.4137","2019-10-24","20191024191458752523"
"MFG_Order.915","MFG_Custom.6","Trencher T48",10,4928,"MFG_OrderItem.4138","2019-10-24","20191024191458752523"
"MFG_Order.916","MFG_Custom.6","Trencher T48",10,4928,"MFG_OrderItem.4139","2019-10-24","20191024191458752523"
"MFG_Order.917","MFG_Custom.6","Trencher T48",9,4928,"MFG_OrderItem.4140","2019-10-24","20191024191458752523"
"MFG_Order.918","MFG_Custom.6","Trencher T48",9,4928,"MFG_OrderItem.4141","2019-10-24","20191024191458752523"
"MFG_Order.919","MFG_Custom.6","Trencher T48",10,4928,"MFG_OrderItem.4142","2019-10-24","20191024191458752523"
"MFG_Order.920","MFG_Custom.6","Trencher T48",10,4928,"MFG_OrderItem.4143","2019-10-24","20191024191458752523"
"MFG_Order.921","MFG_Custom.6","Trencher T48",9,4928,"MFG_OrderItem.4144","2019-10-24","20191024191458752523"
"MFG_Order.2449","MFG_Custom.10","Compactor 9500",3,12090,"MFG_OrderItem.4145","2019-10-24","20191024191458752523"
"MFG_Order.2450","MFG_Custom.10","Compactor 9500",3,12090,"MFG_OrderItem.4146","2019-10-24","20191024191458752523"
"MFG_Order.2451","MFG_Custom.10","Compactor 9500",3,12090,"MFG_OrderItem.4147","2019-10-24","20191024191458752523"
"MFG_Order.2452","MFG_Custom.10","Compactor 9500",3,12090,"MFG_OrderItem.4148","2019-10-24","20191024191458752523"
"MFG_Order.2453","MFG_Custom.10","Compactor 9500",3,12090,"MFG_OrderItem.4149","2019-10-24","20191024191458752523"
"MFG_Order.2454","MFG_Custom.10","Compactor 9500",3,12090,"MFG_OrderItem.4150","2019-10-24","20191024191458752523"
"MFG_Order.2455","MFG_Custom.10","Compactor 9500",3,12090,"MFG_OrderItem.4151","2019-10-24","20191024191458752523"
"MFG_Order.2456","MFG_Custom.10","Compactor 9500",3,12090,"MFG_OrderItem.4152","2019-10-24","20191024191458752523"
"MFG_Order.2457","MFG_Custom.10","Compactor 9500",3,12090,"MFG_OrderItem.4153","2019-10-24","20191024191458752523"
"MFG_Order.2500","MFG_Custom.10","Compactor 9500",3,12090,"MFG_OrderItem.4154","2019-10-24","20191024191458752523"
"MFG_Order.2501","MFG_Custom.10","Compactor 9500",3,12090,"MFG_OrderItem.4155","2019-10-24","20191024191458752523"
"MFG_Order.2502","MFG_Custom.10","Compactor 9500",3,12090,"MFG_OrderItem.4156","2019-10-24","20191024191458752523"
"MFG_Order.3337","MFG_Custom.142","Ripper 19",15,632,"MFG_OrderItem.4157","2019-10-24","20191024191458752523"
"MFG_Order.3338","MFG_Custom.142","Ripper 19",18,632,"MFG_OrderItem.4158","2019-10-24","20191024191458752523"
"MFG_Order.3339","MFG_Custom.142","Ripper 19",17,632,"MFG_OrderItem.4159","2019-10-24","20191024191458752523"
"MFG_Order.3340","MFG_Custom.142","Ripper 19",15,632,"MFG_OrderItem.4160","2019-10-24","20191024191458752523"
"MFG_Order.3341","MFG_Custom.142","Ripper 19",17,632,"MFG_OrderItem.4161","2019-10-24","20191024191458752523"
"MFG_Order.3342","MFG_Custom.142","Ripper 19",17,632,"MFG_OrderItem.4162","2019-10-24","20191024191458752523"
"MFG_Order.2692","MFG_Custom.137","Sweeper S1000",10,5550,"MFG_OrderItem.4163","2019-10-24","20191024191458752523"
"MFG_Order.2693","MFG_Custom.137","Sweeper S1000",9,5550,"MFG_OrderItem.4164","2019-10-24","20191024191458752523"
"MFG_Order.2694","MFG_Custom.137","Sweeper S1000",10,5550,"MFG_OrderItem.4165","2019-10-24","20191024191458752523"
"MFG_Order.2695","MFG_Custom.137","Sweeper S1000",10,5550,"MFG_OrderItem.4166","2019-10-24","20191024191458752523"
"MFG_Order.2702","MFG_Custom.2","Backhoe Attachment R1",2,14430,"MFG_OrderItem.4167","2019-10-24","20191024191458752523"
"MFG_Order.2703","MFG_Custom.2","Backhoe Attachment R1",2,14430,"MFG_OrderItem.4168","2019-10-24","20191024191458752523"
"MFG_Order.2704","MFG_Custom.2","Backhoe Attachment R1",2,14430,"MFG_OrderItem.4169","2019-10-24","20191024191458752523"
"MFG_Order.2705","MFG_Custom.2","Backhoe Attachment R1",2,14430,"MFG_OrderItem.4170","2019-10-24","20191024191458752523"
"MFG_Order.2687","MFG_Custom.137","Sweeper S1000",9,5550,"MFG_OrderItem.4171","2019-10-24","20191024191458752523"
"MFG_Order.2688","MFG_Custom.137","Sweeper S1000",9,5550,"MFG_OrderItem.4172","2019-10-24","20191024191458752523"
"MFG_Order.2689","MFG_Custom.137","Sweeper S1000",9,5550,"MFG_OrderItem.4173","2019-10-24","20191024191458752523"
"MFG_Order.2690","MFG_Custom.137","Sweeper S1000",9,5550,"MFG_OrderItem.4174","2019-10-24","20191024191458752523"
"MFG_Order.2691","MFG_Custom.137","Sweeper S1000",9,5550,"MFG_OrderItem.4175","2019-10-24","20191024191458752523"
"MFG_Order.2706","MFG_Custom.2","Backhoe Attachment R1",2,14430,"MFG_OrderItem.4176","2019-10-24","20191024191458752523"
"MFG_Order.2707","MFG_Custom.2","Backhoe Attachment R1",2,14430,"MFG_OrderItem.4177","2019-10-24","20191024191458752523"
"MFG_Order.2708","MFG_Custom.2","Backhoe Attachment R1",2,14430,"MFG_OrderItem.4178","2019-10-24","20191024191458752523"
"MFG_Order.2709","MFG_Custom.2","Backhoe Attachment R1",2,14430,"MFG_OrderItem.4179","2019-10-24","20191024191458752523"
"MFG_Order.2752","MFG_Custom.2","Backhoe Attachment R1",2,14430,"MFG_OrderItem.4180","2019-10-24","20191024191458752523"
"MFG_Order.2753","MFG_Custom.2","Backhoe Attachment R1",2,14430,"MFG_OrderItem.4181","2019-10-24","20191024191458752523"
"MFG_Order.2754","MFG_Custom.2","Backhoe Attachment R1",2,14430,"MFG_OrderItem.4182","2019-10-24","20191024191458752523"
"MFG_Order.2755","MFG_Custom.2","Backhoe Attachment R1",2,14430,"MFG_OrderItem.4183","2019-10-24","20191024191458752523"
"MFG_Order.846","MFG_Custom.154","Hammer H700",14,4945,"MFG_OrderItem.4184","2019-10-24","20191024191458752523"
"MFG_Order.847","MFG_Custom.154","Hammer H700",12,4945,"MFG_OrderItem.4185","2019-10-24","20191024191458752523"
"MFG_Order.848","MFG_Custom.154","Hammer H700",12,4945,"MFG_OrderItem.4186","2019-10-24","20191024191458752523"
"MFG_Order.877","MFG_Custom.154","Hammer H700",14,4945,"MFG_OrderItem.4187","2019-10-24","20191024191458752523"
"MFG_Order.878","MFG_Custom.154","Hammer H700",12,4945,"MFG_OrderItem.4188","2019-10-24","20191024191458752523"
"MFG_Order.879","MFG_Custom.154","Hammer H700",14,4945,"MFG_OrderItem.4189","2019-10-24","20191024191458752523"
"MFG_Order.880","MFG_Custom.154","Hammer H700",12,4945,"MFG_OrderItem.4190","2019-10-24","20191024191458752523"
"MFG_Order.3959","MFG_Custom.10","Compactor 9500",6,13000,"MFG_OrderItem.4191","2019-10-24","20191024191458752523"
"MFG_Order.3960","MFG_Custom.10","Compactor 9500",6,13000,"MFG_OrderItem.4192","2019-10-24","20191024191458752523"
"MFG_Order.3961","MFG_Custom.10","Compactor 9500",6,13000,"MFG_OrderItem.4193","2019-10-24","20191024191458752523"
"MFG_Order.3962","MFG_Custom.10","Compactor 9500",6,13000,"MFG_OrderItem.4194","2019-10-24","20191024191458752523"
"MFG_Order.3963","MFG_Custom.10","Compactor 9500",6,13000,"MFG_OrderItem.4195","2019-10-24","20191024191458752523"
"MFG_Order.3964","MFG_Custom.10","Compactor 9500",6,13000,"MFG_OrderItem.4196","2019-10-24","20191024191458752523"
"MFG_Order.4004","MFG_Custom.10","Compactor 9500",6,13000,"MFG_OrderItem.4197","2019-10-24","20191024191458752523"
"MFG_Order.4005","MFG_Custom.10","Compactor 9500",6,13000,"MFG_OrderItem.4198","2019-10-24","20191024191458752523"
"MFG_Order.4006","MFG_Custom.10","Compactor 9500",6,13000,"MFG_OrderItem.4199","2019-10-24","20191024191458752523"
"MFG_Order.4007","MFG_Custom.10","Compactor 9500",6,13000,"MFG_OrderItem.4200","2019-10-24","20191024191458752523"
"MFG_Order.4008","MFG_Custom.10","Compactor 9500",6,13000,"MFG_OrderItem.4201","2019-10-24","20191024191458752523"
"MFG_Order.4009","MFG_Custom.10","Compactor 9500",6,13000,"MFG_OrderItem.4202","2019-10-24","20191024191458752523"
"MFG_Order.4010","MFG_Custom.10","Compactor 9500",6,13000,"MFG_OrderItem.4203","2019-10-24","20191024191458752523"
"MFG_Order.4011","MFG_Custom.10","Compactor 9500",6,13000,"MFG_OrderItem.4204","2019-10-24","20191024191458752523"
"MFG_Order.4012","MFG_Custom.10","Compactor 9500",6,13000,"MFG_OrderItem.4205","2019-10-24","20191024191458752523"
"MFG_Order.4013","MFG_Custom.10","Compactor 9500",6,13000,"MFG_OrderItem.4206","2019-10-24","20191024191458752523"
"MFG_Order.4014","MFG_Custom.10","Compactor 9500",6,13000,"MFG_OrderItem.4207","2019-10-24","20191024191458752523"
"MFG_Order.4015","MFG_Custom.10","Compactor 9500",6,13000,"MFG_OrderItem.4208","2019-10-24","20191024191458752523"
"MFG_Order.2594","MFG_Custom.154","Hammer H700",20,5635,"MFG_OrderItem.4209","2019-10-24","20191024191458752523"
"MFG_Order.2595","MFG_Custom.154","Hammer H700",18,5635,"MFG_OrderItem.4210","2019-10-24","20191024191458752523"
"MFG_Order.2596","MFG_Custom.154","Hammer H700",17,5635,"MFG_OrderItem.4211","2019-10-24","20191024191458752523"
"MFG_Order.2597","MFG_Custom.154","Hammer H700",20,5635,"MFG_OrderItem.4212","2019-10-24","20191024191458752523"
"MFG_Order.2640","MFG_Custom.154","Hammer H700",18,5635,"MFG_OrderItem.4213","2019-10-24","20191024191458752523"
"MFG_Order.2641","MFG_Custom.154","Hammer H700",20,5635,"MFG_OrderItem.4214","2019-10-24","20191024191458752523"
"MFG_Order.251","MFG_Custom.9","Pulverizer P20",29,3657,"MFG_OrderItem.4215","2019-10-24","20191024191458752523"
"MFG_Order.252","MFG_Custom.9","Pulverizer P20",26,3657,"MFG_OrderItem.4216","2019-10-24","20191024191458752523"
"MFG_Order.253","MFG_Custom.9","Pulverizer P20",28,3657,"MFG_OrderItem.4217","2019-10-24","20191024191458752523"
"MFG_Order.254","MFG_Custom.9","Pulverizer P20",30,3657,"MFG_OrderItem.4218","2019-10-24","20191024191458752523"
"MFG_Order.3343","MFG_Custom.142","Ripper 19",15,632,"MFG_OrderItem.4219","2019-10-24","20191024191458752523"
"MFG_Order.3344","MFG_Custom.142","Ripper 19",17,632,"MFG_OrderItem.4220","2019-10-24","20191024191458752523"
"MFG_Order.3345","MFG_Custom.142","Ripper 19",18,632,"MFG_OrderItem.4221","2019-10-24","20191024191458752523"
"MFG_Order.3382","MFG_Custom.142","Ripper 19",18,632,"MFG_OrderItem.4222","2019-10-24","20191024191458752523"
"MFG_Order.3383","MFG_Custom.142","Ripper 19",18,632,"MFG_OrderItem.4223","2019-10-24","20191024191458752523"
"MFG_Order.3384","MFG_Custom.142","Ripper 19",16,632,"MFG_OrderItem.4224","2019-10-24","20191024191458752523"
"MFG_Order.3112","MFG_Custom.139","Pickup Broom PB100",4,4968,"MFG_OrderItem.4225","2019-10-24","20191024191458752523"
"MFG_Order.3113","MFG_Custom.139","Pickup Broom PB100",4,4968,"MFG_OrderItem.4226","2019-10-24","20191024191458752523"
"MFG_Order.3114","MFG_Custom.139","Pickup Broom PB100",4,4968,"MFG_OrderItem.4227","2019-10-24","20191024191458752523"
"MFG_Order.3115","MFG_Custom.139","Pickup Broom PB100",4,4968,"MFG_OrderItem.4228","2019-10-24","20191024191458752523"
"MFG_Order.3116","MFG_Custom.139","Pickup Broom PB100",4,4968,"MFG_OrderItem.4229","2019-10-24","20191024191458752523"
"MFG_Order.3117","MFG_Custom.139","Pickup Broom PB100",4,4968,"MFG_OrderItem.4230","2019-10-24","20191024191458752523"
"MFG_Order.3118","MFG_Custom.139","Pickup Broom PB100",4,4968,"MFG_OrderItem.4231","2019-10-24","20191024191458752523"
"MFG_Order.3119","MFG_Custom.139","Pickup Broom PB100",4,4968,"MFG_OrderItem.4232","2019-10-24","20191024191458752523"
"MFG_Order.3120","MFG_Custom.139","Pickup Broom PB100",4,4968,"MFG_OrderItem.4233","2019-10-24","20191024191458752523"
"MFG_Order.3160","MFG_Custom.139","Pickup Broom PB100",4,4968,"MFG_OrderItem.4234","2019-10-24","20191024191458752523"
"MFG_Order.3161","MFG_Custom.139","Pickup Broom PB100",4,4968,"MFG_OrderItem.4235","2019-10-24","20191024191458752523"
"MFG_Order.3162","MFG_Custom.139","Pickup Broom PB100",4,4968,"MFG_OrderItem.4236","2019-10-24","20191024191458752523"
"MFG_Order.3273","MFG_Custom.13","Ripper 34",32,1039,"MFG_OrderItem.4237","2019-10-24","20191024191458752523"
"MFG_Order.3274","MFG_Custom.13","Ripper 34",31,1039,"MFG_OrderItem.4238","2019-10-24","20191024191458752523"
"MFG_Order.3275","MFG_Custom.13","Ripper 34",31,1039,"MFG_OrderItem.4239","2019-10-24","20191024191458752523"
"MFG_Order.3276","MFG_Custom.13","Ripper 34",31,1039,"MFG_OrderItem.4240","2019-10-24","20191024191458752523"
"MFG_Order.3277","MFG_Custom.13","Ripper 34",30,1039,"MFG_OrderItem.4241","2019-10-24","20191024191458752523"
"MFG_Order.3319","MFG_Custom.13","Ripper 34",35,1039,"MFG_OrderItem.4242","2019-10-24","20191024191458752523"
"MFG_Order.3320","MFG_Custom.13","Ripper 34",31,1039,"MFG_OrderItem.4243","2019-10-24","20191024191458752523"
"MFG_Order.3322","MFG_Custom.13","Ripper 34",33,1039,"MFG_OrderItem.4244","2019-10-24","20191024191458752523"
"MFG_Order.3323","MFG_Custom.13","Ripper 34",33,1039,"MFG_OrderItem.4245","2019-10-24","20191024191458752523"
"MFG_Order.3324","MFG_Custom.13","Ripper 34",31,1039,"MFG_OrderItem.4246","2019-10-24","20191024191458752523"
"MFG_Order.3325","MFG_Custom.13","Ripper 34",30,1039,"MFG_OrderItem.4247","2019-10-24","20191024191458752523"
"MFG_Order.4498","MFG_Custom.11","Ripper 37",13,1880,"MFG_OrderItem.4248","2019-10-24","20191024191458752523"
"MFG_Order.4499","MFG_Custom.11","Ripper 37",13,1880,"MFG_OrderItem.4249","2019-10-24","20191024191458752523"
"MFG_Order.4500","MFG_Custom.11","Ripper 37",11,1880,"MFG_OrderItem.4250","2019-10-24","20191024191458752523"
"MFG_Order.4501","MFG_Custom.11","Ripper 37",13,1880,"MFG_OrderItem.4251","2019-10-24","20191024191458752523"
"MFG_Order.4502","MFG_Custom.11","Ripper 37",11,1880,"MFG_OrderItem.4252","2019-10-24","20191024191458752523"
"MFG_Order.4503","MFG_Custom.11","Ripper 37",12,1880,"MFG_OrderItem.4253","2019-10-24","20191024191458752523"
"MFG_Order.4504","MFG_Custom.11","Ripper 37",13,1880,"MFG_OrderItem.4254","2019-10-24","20191024191458752523"
"MFG_Order.4505","MFG_Custom.11","Ripper 37",11,1880,"MFG_OrderItem.4255","2019-10-24","20191024191458752523"
"MFG_Order.4592","MFG_Custom.11","Ripper 37",11,1880,"MFG_OrderItem.4256","2019-10-24","20191024191458752523"
"MFG_Order.4593","MFG_Custom.11","Ripper 37",13,1880,"MFG_OrderItem.4257","2019-10-24","20191024191458752523"
"MFG_Order.4594","MFG_Custom.11","Ripper 37",11,1880,"MFG_OrderItem.4258","2019-10-24","20191024191458752523"
"MFG_Order.4595","MFG_Custom.11","Ripper 37",11,1880,"MFG_OrderItem.4259","2019-10-24","20191024191458752523"
"MFG_Order.4596","MFG_Custom.11","Ripper 37",11,1880,"MFG_OrderItem.4260","2019-10-24","20191024191458752523"
"MFG_Order.4597","MFG_Custom.11","Ripper 37",11,1880,"MFG_OrderItem.4261","2019-10-24","20191024191458752523"
"MFG_Order.4598","MFG_Custom.11","Ripper 37",11,1880,"MFG_OrderItem.4262","2019-10-24","20191024191458752523"
"MFG_Order.4599","MFG_Custom.11","Ripper 37",11,1880,"MFG_OrderItem.4263","2019-10-24","20191024191458752523"
"MFG_Order.1894","MFG_Custom.13","Ripper 34",95,1120,"MFG_OrderItem.4264","2019-10-24","20191024191458752523"
"MFG_Order.1895","MFG_Custom.13","Ripper 34",93,1120,"MFG_OrderItem.4265","2019-10-24","20191024191458752523"
"MFG_Order.1896","MFG_Custom.13","Ripper 34",84,1120,"MFG_OrderItem.4266","2019-10-24","20191024191458752523"
"MFG_Order.1939","MFG_Custom.13","Ripper 34",101,1120,"MFG_OrderItem.4267","2019-10-24","20191024191458752523"
"MFG_Order.1940","MFG_Custom.13","Ripper 34",101,1120,"MFG_OrderItem.4268","2019-10-24","20191024191458752523"
"MFG_Order.1941","MFG_Custom.13","Ripper 34",94,1120,"MFG_OrderItem.4269","2019-10-24","20191024191458752523"
"MFG_Order.1942","MFG_Custom.13","Ripper 34",83,1120,"MFG_OrderItem.4270","2019-10-24","20191024191458752523"
"MFG_Order.1943","MFG_Custom.13","Ripper 34",99,1120,"MFG_OrderItem.4271","2019-10-24","20191024191458752523"
"MFG_Order.1944","MFG_Custom.13","Ripper 34",93,1120,"MFG_OrderItem.4272","2019-10-24","20191024191458752523"
"MFG_Order.1945","MFG_Custom.13","Ripper 34",91,1120,"MFG_OrderItem.4273","2019-10-24","20191024191458752523"
"MFG_Order.1946","MFG_Custom.13","Ripper 34",86,1120,"MFG_OrderItem.4274","2019-10-24","20191024191458752523"
"MFG_Order.1947","MFG_Custom.13","Ripper 34",95,1120,"MFG_OrderItem.4275","2019-10-24","20191024191458752523"
"MFG_Order.881","MFG_Custom.154","Hammer H700",14,4945,"MFG_OrderItem.4276","2019-10-24","20191024191458752523"
"MFG_Order.882","MFG_Custom.154","Hammer H700",12,4945,"MFG_OrderItem.4277","2019-10-24","20191024191458752523"
